factor,valid_count,valid_ratio,data_quality,ic_mean,ic_std,ic_ir,ic_t_stat,ic_p_value,ic_count,rankic_mean,rankic_std,rankic_ir,rankic_t_stat,rankic_p_value,rankic_count,ic_positive_ratio,ic_negative_ratio,ic_abs_mean,ic_volatility,monthly_ic_std,rankic_positive_ratio,rankic_negative_ratio,rankic_abs_mean,rankic_volatility,long_short_ret,long_short_win,ls_t_stat,ls_p_value,monotonicity,mono_strength,g0_ret,g0_win,g0_count,g1_ret,g1_win,g1_count,g2_ret,g2_win,g2_count,g3_ret,g3_win,g3_count,g4_ret,g4_win,g4_count,decile_mono,decile_mono_strength,top_decile_ret,bottom_decile_ret,top_decile_win,bottom_decile_win,overall_mean_ret,overall_std_ret,overall_sharpe
ret_std_ma5,71511,0.9999720330569267,good,0.040608346462249756,0.20079973340034485,0.20223307609558105,6.295265852572764,4.643998879738628e-10,970.0,-0.01786064186729344,0.16619159124591754,-0.10747018987780575,-3.3454142672153626,0.0008531326991286508,970.0,0.5969072164948453,0.40309278350515465,0.16405607759952545,0.20079973340034485,0.05284858122467995,0.45463917525773195,0.545360824742268,0.13232058309639783,0.16619159124591754,0.0022101078648120165,0.010380750716608433,2.9984812649001227,0.0027160971336816983,none,0.0,0.0016713612712919712,0.4654967489337901,14303.0,0.0010437279706820846,0.4615438400223745,14302.0,0.00220419280230999,0.46832610823661025,14302.0,0.002002604538574815,0.473220528597399,14302.0,0.0038814691361039877,0.47587749965039855,14302.0,none,0.0,0.00478935893625021,0.0017313119024038315,0.48286952873723954,0.46490492170022374,0.0021606641821563244,0.058628328144550323,0.03685358539223671
ret_std_ma10,71511,0.9999720330569267,good,0.04477711766958237,0.19860972464084625,0.22545279562473297,7.018067193330463,4.223882572403102e-12,970.0,-0.005506053131499525,0.16474754810721365,-0.03342115372737639,-1.0403592348118935,0.2984325405451047,970.0,0.5969072164948453,0.40309278350515465,0.16265909373760223,0.19860972464084625,0.04981773719191551,0.47835051546391755,0.5216494845360825,0.12900270474765,0.16474754810721365,0.0022058042231947184,0.020098898763484863,3.012094621580908,0.002597140739355593,ascending,0.9245985772746129,0.0008753755246289074,0.4544501153604139,14303.0,0.0013524404494091868,0.46217312264019017,14302.0,0.002328659873455763,0.47252132568871485,14302.0,0.003165755420923233,0.48077192001118724,14302.0,0.003081179689615965,0.47454901412389877,14302.0,none,0.0,0.005164777394384146,0.0011787223629653454,0.4844077751363446,0.4577740492170022,0.0021606641821563244,0.058628328144550323,0.03685358539223671
ret_std_ma20,71511,0.9999720330569267,good,0.045801322907209396,0.19469670951366425,0.23524446785449982,7.322869743528156,5.099128677358553e-13,970.0,0.002459959198371902,0.16543639690220496,0.014869516288039487,0.46286967570410487,0.6435617125970978,970.0,0.5927835051546392,0.4072164948453608,0.16069389879703522,0.19469670951366425,0.050097446888685226,0.4979381443298969,0.5020618556701031,0.13025047722187977,0.16543639690220496,0.0021459541749209166,0.027440397315025622,2.9843071146504276,0.002844880373004572,none,0.0,0.0008984212763607502,0.4525623994966091,14303.0,0.0023996385280042887,0.4667179415466368,14302.0,0.0021327119320631027,0.4707033981261362,14302.0,0.0023282624315470457,0.47447909383303033,14302.0,0.0030443754512816668,0.4800027968116347,14302.0,none,0.0,0.005916327703744173,0.0007298298878595233,0.4922388477136065,0.44966442953020136,0.0021606641821563244,0.058628328144550323,0.03685358539223671
ret_std_ma60,71511,0.9999720330569267,good,0.04577355086803436,0.1890874058008194,0.24207614362239838,7.53553145686864,1.1142558476502313e-13,970.0,0.015112993335312597,0.16523532124862284,0.09146345479349838,2.847144375039083,0.004504509163650613,970.0,0.6030927835051546,0.39690721649484534,0.1559566855430603,0.1890874058008194,0.04812874272465706,0.5391752577319587,0.4608247422680412,0.13076125874498404,0.16523532124862284,0.0024197904858738184,0.03261433263010882,3.443983694827425,0.0005740616722314321,none,0.0,0.0013641230762004852,0.45018527581626233,14303.0,0.0021965191699564457,0.4692350720178996,14302.0,0.0021102253813296556,0.46972451405397847,14302.0,0.0013485954841598868,0.47252132568871485,14302.0,0.0037839135620743036,0.48279960844637115,14302.0,none,0.0,0.006195168476551771,0.0013860400067642331,0.495734862257027,0.44602908277404923,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_std_ma1,71464,0.9993148098947044,good,-0.01394800003618002,0.1568731814622879,-0.08891258388757706,-2.7677388351254595,0.005752242663090172,970.0,-0.027110770809698276,0.15907834670514634,-0.1704240166636156,-5.305089136539721,1.395745907396372e-07,970.0,0.4690721649484536,0.5309278350515464,0.12447003275156021,0.1568731814622879,0.043984707444906235,0.4402061855670103,0.5597938144329897,0.12784520423011286,0.15907834670514634,-0.00306850322522223,-0.049744630238578336,-4.237002393579386,2.272376087927578e-05,descending,0.8263260051761254,0.003514631651341915,0.49520744420345625,14293.0,0.0022826085332781076,0.47344854124396557,14293.0,0.0024338874500244856,0.4720822837951301,14292.0,0.002076631411910057,0.45798642692226965,14293.0,0.00044612845522351563,0.4454628139648779,14293.0,none,0.0,0.0012159541947767138,0.0037126378156244755,0.45725479222051213,0.49895060864698476,0.0021507730707526207,0.05863264203071594,0.03668217733502388
amt_std_ma2,71511,0.9999720330569267,good,-0.0015000947751104832,0.16653627157211304,-0.009007615968585014,-0.2803959575468938,0.7792335882673563,970.0,-0.01943928443211771,0.1695332937379731,-0.11466352126776135,-3.5693337884158676,0.00037544587539411497,970.0,0.49896907216494846,0.5010309278350515,0.1336958408355713,0.16653627157211304,0.05111844837665558,0.46288659793814435,0.5371134020618556,0.1360365808606278,0.1695332937379731,-0.0019763687159866095,-0.03954035223029695,-2.7576640619103543,0.00582530400377155,strict_descending,1.0,0.0033313732128590345,0.4938824022932252,14303.0,0.0024801676627248526,0.4783946301216613,14302.0,0.0018255580216646194,0.4627324849671375,14302.0,0.001811135676689446,0.4551111732624808,14302.0,0.001355004496872425,0.45434205006292827,14302.0,none,0.0,0.00290437089279294,0.003397754393517971,0.46664802125576843,0.5004194630872483,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_std_ma3,71511,0.9999720330569267,good,0.007204177789390087,0.1717291623353958,0.041950810700654984,1.3058769655741964,0.1919043245431003,970.0,-0.014347102172450735,0.1756224679668527,-0.0816928627557986,-2.5429979132227727,0.01114510949309365,970.0,0.5268041237113402,0.4731958762886598,0.13873550295829773,0.1717291623353958,0.051160380244255066,0.4793814432989691,0.5195876288659794,0.14147912420801997,0.1756224679668527,-0.00013743992894887924,-0.027304198669714508,-0.19532749150086484,0.8451379680913019,none,0.0,0.0028347570914775133,0.49535062574285116,14303.0,0.002872119192034006,0.4755278981960565,14302.0,0.001152063487097621,0.4572787022794015,14302.0,0.0012470160145312548,0.4482589847573766,14302.0,0.002697317162528634,0.46804642707313665,14302.0,none,0.0,0.004742452874779701,0.003059814451262355,0.4846874562998182,0.5011185682326622,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_std_ma5,71511,0.9999720330569267,good,0.01383881364017725,0.174467995762825,0.07932007312774658,2.4691357661007634,0.013715496105388128,970.0,-0.008407133512084363,0.18122153646290257,-0.04639147022023714,-1.4441091667218586,0.14903150921656455,970.0,0.5402061855670103,0.45979381443298967,0.1387881636619568,0.174467995762825,0.04957667365670204,0.488659793814433,0.511340206185567,0.14708345387547908,0.18122153646290257,0.0001568139996379614,-0.02331884474882584,0.2265800760582349,0.8207519085356869,none,0.0,0.00270458753220737,0.4938824022932252,14303.0,0.001986732939258218,0.4725912459795833,14302.0,0.0017838019412010908,0.4574185428611383,14302.0,0.0014667591312900186,0.45000699202908684,14302.0,0.002861401531845331,0.4705635575443994,14302.0,none,0.0,0.005232530180364847,0.0025836192071437836,0.49419661585792196,0.5004194630872483,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_std_ma10,71511,0.9999720330569267,good,0.02350168116390705,0.17522722482681274,0.13412117958068848,4.175026372327117,3.247744710519865e-05,970.0,-0.0023656056465180893,0.1847820793958404,-0.012802137816895575,-0.398514737455996,0.690338591032331,970.0,0.5587628865979382,0.44123711340206184,0.14111174643039703,0.17522722482681274,0.04814201593399048,0.488659793814433,0.511340206185567,0.14852333312243857,0.1847820793958404,0.0007926728576421738,-0.01506811354820592,1.17047418095607,0.24181996005121073,none,0.0,0.0025171712040901184,0.49584003355939316,14303.0,0.0024213967844843864,0.47370997063347786,14302.0,0.0013643827987834811,0.44811914417563975,14302.0,0.0011905009159818292,0.44602153544958745,14302.0,0.003309844061732292,0.48077192001118724,14302.0,none,0.0,0.005918747745454311,0.0021306269336491823,0.5045448189064466,0.4988814317673378,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_std_ma20,71511,0.9999720330569267,good,0.027082081884145737,0.17004677653312683,0.1592625379562378,4.9576463653177285,8.420273720695761e-07,970.0,0.001452621901812114,0.18182807797787529,0.007988985628440004,0.24868725487830468,0.8036554049416371,970.0,0.5608247422680412,0.43917525773195876,0.1356848031282425,0.17004677653312683,0.04692932963371277,0.5092783505154639,0.49072164948453606,0.14483071884062154,0.18182807797787529,0.0007842746563255787,-0.015207528829984218,1.1989316795183511,0.2305644493562852,none,0.0,0.0027981919702142477,0.5019226735649863,14303.0,0.002335783326998353,0.465039854565795,14302.0,0.0012806436279788613,0.4470004195217452,14302.0,0.0008061903645284474,0.4437840861417984,14302.0,0.0035824666265398264,0.4867151447350021,14302.0,none,0.0,0.006634971592575312,0.0025851756799966097,0.5120962103202349,0.5067114093959731,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_std_ma60,71511,0.9999720330569267,good,0.028848562389612198,0.172138974070549,0.16758878529071808,5.216831815238589,2.2258231516834786e-07,970.0,0.007758702876839452,0.18464085439701744,0.04202051004463279,1.3080465753230432,0.19116772077526129,970.0,0.5783505154639176,0.4216494845360825,0.1396956741809845,0.172138974070549,0.0498429499566555,0.5185567010309279,0.4814432989690722,0.14809326499152878,0.18464085439701744,0.001194200711324811,-0.009823969520443399,1.8852675010175974,0.05940386137251898,u_shape,0.010522216558456421,0.0026964275166392326,0.4975879186184716,14303.0,0.002727488987147808,0.4686757096909523,14302.0,0.0005919842515140772,0.44532233254090337,14302.0,0.0008967546746134758,0.44511257166829815,14302.0,0.0038906282279640436,0.4877639490980282,14302.0,none,0.0,0.006286508869379759,0.0030428380705416203,0.5111173262480772,0.5097874720357942,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_diff_std_ma1,71464,0.9993148098947044,good,-0.006539408583194017,0.1546279937028885,-0.04229123517870903,-1.3164739102935172,0.18832632247539688,970.0,-0.014617792845431542,0.15256442474440593,-0.09581390202808425,-2.98256842392091,0.002929981203031574,970.0,0.4927835051546392,0.5072164948453608,0.12214376032352448,0.1546279937028885,0.04048319160938263,0.4711340206185567,0.5288659793814433,0.12142122833023086,0.15256442474440593,-0.001863625249825418,-0.027006226824319635,-2.6284818911704986,0.008581278144255586,strict_descending,1.0,0.0028336839750409126,0.48282375988245996,14293.0,0.002719129901379347,0.4752676135171063,14293.0,0.002145678736269474,0.46858382311782815,14292.0,0.002085315529257059,0.46169453578674874,14293.0,0.0009700587252154946,0.4558175330581403,14293.0,none,0.0,0.0017971994820982218,0.0026689523365348577,0.46131243878550443,0.48230026584580943,0.0021507730707526207,0.05863264203071594,0.03668217733502388
amt_diff_std_ma2,71511,0.9999720330569267,good,0.00847016554325819,0.16800564527511597,0.05041595920920372,1.5693864970442788,0.11688437406249548,970.0,-0.0027690850212337133,0.17027896215345092,-0.016262050145327327,-0.5062175346689773,0.6128190948692676,970.0,0.5123711340206185,0.48762886597938143,0.13404232263565063,0.16800564527511597,0.0489618182182312,0.49690721649484537,0.5030927835051546,0.13638703675425595,0.17027896215345092,-0.00017903209663927555,-0.015558567504875498,-0.2537669038702612,0.7996774818470963,none,0.0,0.002423941157758236,0.481367545270223,14303.0,0.00208828947506845,0.47126276045308346,14302.0,0.0028059110045433044,0.4701440357991889,14302.0,0.001240252167917788,0.45588029646203326,14302.0,0.0022449090611189604,0.4658089777653475,14302.0,none,0.0,0.0035168591421097517,0.0019457334419712424,0.47755558663124037,0.47888702460850113,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_diff_std_ma3,71511,0.9999720330569267,good,0.016052160412073135,0.17316871881484985,0.0926966518163681,2.8855322323578596,0.00399419205053426,970.0,0.0028851767986850115,0.17873382050453115,0.016142310339144057,0.5024901824012036,0.6154369292331517,970.0,0.5412371134020618,0.4587628865979381,0.13966462016105652,0.17316871881484985,0.049810297787189484,0.5072164948453608,0.49072164948453606,0.14434308079620028,0.17873382050453115,0.0005866657011210918,-0.012761790089675984,0.841975984134213,0.39980851431309916,none,0.0,0.002003792207688093,0.480878137453681,14303.0,0.0022045678924769163,0.47419941266955673,14302.0,0.0020762281492352486,0.4610543979862956,14302.0,0.0019282855791971087,0.4602153544958747,14302.0,0.002590457908809185,0.46811634736400504,14302.0,none,0.0,0.003739832201972604,0.0015681281220167875,0.48342889106418685,0.4790268456375839,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_diff_std_ma5,71511,0.9999720330569267,good,0.022241344675421715,0.17769882082939148,0.12516315281391144,3.8961742927660077,0.00010443784211641606,970.0,0.008229179163319597,0.1863476826947676,0.04416035146945598,1.374657195815306,0.16955554481825008,970.0,0.5639175257731959,0.43608247422680413,0.14373363554477692,0.17769882082939148,0.05026042461395264,0.5051546391752577,0.4948453608247423,0.15080960508154617,0.1863476826947676,0.0011545299785211682,-0.006119377122692837,1.671463486311202,0.09464126047816514,none,0.0,0.0017021101666614413,0.4806683912465916,14303.0,0.00267851073294878,0.477835267794714,14302.0,0.0023410385474562645,0.46476017340232134,14302.0,0.0012250536819919944,0.44665081806740314,14302.0,0.0028566401451826096,0.47454901412389877,14302.0,none,0.0,0.004995992407202721,0.0014438842190429568,0.49209900713186966,0.4829418344519016,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_diff_std_ma10,71511,0.9999720330569267,good,0.029581837356090546,0.17768967151641846,0.16648034751415253,5.182327400928627,2.666330699203591e-07,970.0,0.008959330765891487,0.18906822813853863,0.04738676008179751,1.4750913107625891,0.1405128268387074,970.0,0.5752577319587628,0.4247422680412371,0.14417797327041626,0.17768967151641846,0.04946819692850113,0.522680412371134,0.477319587628866,0.1511718991578108,0.18906822813853863,0.001062344410456717,-0.009545080294823427,1.5579446723144752,0.11925757314113974,none,0.0,0.0017802355578169227,0.4862616234356429,14303.0,0.002169258426874876,0.46965459376311003,14302.0,0.002695622621104121,0.4664382603831632,14302.0,0.0013156513450667262,0.4453922528317718,14302.0,0.0028425799682736397,0.47671654314081946,14302.0,none,0.0,0.00611239206045866,0.001628067810088396,0.5035659348342889,0.4850391498881432,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_diff_std_ma20,71511,0.9999720330569267,good,0.030306605622172356,0.17512425780296326,0.17305772006511688,5.387073319118176,8.991704289578657e-08,970.0,0.007894527733052525,0.18850645961202078,0.04187934858731548,1.303652393514793,0.19266175701915916,970.0,0.5762886597938144,0.42371134020618556,0.14002393186092377,0.17512425780296326,0.04826860502362251,0.5123711340206185,0.48762886597938143,0.1500802183331337,0.18850645961202078,0.000814672326669097,-0.009614614393775534,1.220837705440712,0.22215768945694184,none,0.0,0.0027571760583668947,0.491784940222331,14303.0,0.002354336204007268,0.47454901412389877,14302.0,0.0017667724750936031,0.4549014123898755,14302.0,0.00035314602428115904,0.4410571947979304,14302.0,0.0035718483850359917,0.48217032582855546,14302.0,none,0.0,0.006213468033820391,0.002574339509010315,0.509718920430709,0.49538590604026844,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_diff_std_ma60,71511,0.9999720330569267,good,0.030493678525090218,0.17431752383708954,0.17493179440498352,5.445410782268909,6.552163959749573e-08,970.0,0.009291865262791313,0.18808262265174802,0.04940310344351185,1.5378575890910615,0.12440989472021312,970.0,0.5711340206185567,0.4288659793814433,0.14233511686325073,0.17431752383708954,0.04980535805225372,0.5195876288659794,0.48041237113402063,0.15089223205652305,0.18808262265174802,0.0010524280369281769,-0.011782006532548683,1.6144471855546954,0.1064416148651918,none,0.0,0.002641910221427679,0.4937425714884989,14303.0,0.002521216869354248,0.4732904488882674,14302.0,0.0012692247983068228,0.452594042791218,14302.0,0.0006765968282707036,0.442875122360509,14302.0,0.003694338258355856,0.48196056495595024,14302.0,none,0.0,0.006219278555363417,0.003256759373471141,0.5069221087959725,0.5,0.0021606641821563244,0.058628328144550323,0.03685358539223671
spread_mae_pc_ma1,71464,0.9993148098947044,good,0.007631536573171616,0.16052094101905823,0.04754231125116348,1.479933380954189,0.13921605845469592,970.0,0.007079645263725565,0.14935442703726062,0.047401643219851464,1.4755546044670407,0.14038834976659761,970.0,0.5082474226804123,0.4917525773195876,0.12558165192604065,0.16052094101905823,0.03350647911429405,0.5061855670103093,0.49381443298969074,0.11722444622692728,0.14935442703726062,-0.00030860339757055044,-0.001959000909536157,-0.40726300433972473,0.683817911034764,none,0.0,0.0021158240269869566,0.4619044287413419,14293.0,0.0017018669750541449,0.46932064647030014,14293.0,0.003459132509306073,0.4836272040302267,14292.0,0.0016699148109182715,0.46939061078849786,14293.0,0.0018072206294164062,0.45994542783180575,14293.0,none,0.0,0.001564538455568254,0.0013112238375470042,0.4515181194906954,0.4625717084091227,0.0021507730707526207,0.05863264203071594,0.03668217733502388
spread_mae_pc_ma2,71511,0.9999720330569267,good,0.003803783096373081,0.170833557844162,0.022266017273068428,0.6931136596617962,0.48840431410704077,970.0,-0.004956955045170795,0.1571967547104804,-0.0315334438952022,-0.9815971593740564,0.3265433601794585,970.0,0.5061855670103093,0.49381443298969074,0.13327468931674957,0.170833557844162,0.03917239233851433,0.46288659793814435,0.5360824742268041,0.1229795725700472,0.1571967547104804,-0.0006625044625252485,-0.0024845485836421655,-0.8955792482310536,0.3704855644246958,none,0.0,0.0024110097438097,0.4659861567503321,14303.0,0.0018840498523786664,0.46804642707313665,14302.0,0.0029225146863609552,0.4769962243042931,14302.0,0.0018372240010648966,0.4699342749265837,14302.0,0.0017485052812844515,0.46350160816668995,14302.0,none,0.0,0.0011426042765378952,0.0035497823264449835,0.4546217312264019,0.470917225950783,0.0021606641821563244,0.058628328144550323,0.03685358539223671
spread_mae_pc_ma3,71511,0.9999720330569267,good,-0.0010774442926049232,0.17500630021095276,-0.0061566028743982315,-0.19164744649941973,0.8480585249214099,970.0,-0.013746538723247393,0.16006115240592114,-0.08588304230364187,-2.673433026973733,0.007634175752908326,970.0,0.4927835051546392,0.5072164948453608,0.13626860082149506,0.17500630021095276,0.04042661562561989,0.44948453608247424,0.5505154639175258,0.12430852343957485,0.16006115240592114,-0.0007785470224916935,-0.00045691392201618886,-1.0621984728643385,0.2881552545170725,none,0.0,0.00247240555472672,0.46521708732433753,14303.0,0.002279020845890045,0.4701440357991889,14302.0,0.0026783589273691177,0.4787442315760034,14302.0,0.0016796552808955312,0.46559921689274225,14302.0,0.0016938585322350264,0.46476017340232134,14302.0,none,0.0,0.0008866867865435779,0.0038533478509634733,0.4549014123898755,0.4742729306487696,0.0021606641821563244,0.058628328144550323,0.03685358539223671
spread_mae_pc_ma5,71511,0.9999720330569267,good,0.0007553409086540341,0.17557977139949799,0.004301981534808874,0.1339153668615106,0.8934973058005988,970.0,-0.016025893767671644,0.1635778708294669,-0.09797103780852454,-3.049717396342108,0.002352830044282464,970.0,0.4979381443298969,0.5020618556701031,0.1369958519935608,0.17557977139949799,0.04178454726934433,0.4690721649484536,0.5309278350515464,0.12794833860531726,0.1635778708294669,-0.0006317286752164364,0.00017218782110450803,-0.8610467881043526,0.38922011417724633,none,0.0,0.002480542054399848,0.46263021743690136,14303.0,0.0019201247487217188,0.4709131589987414,14302.0,0.0024482773151248693,0.4730107677247937,14302.0,0.0021055410616099834,0.475108376450846,14302.0,0.0018488133791834116,0.46280240525800587,14302.0,none,0.0,0.0005460912361741066,0.004385871347039938,0.4518249195916655,0.475251677852349,0.0021606641821563244,0.058628328144550323,0.03685358539223671
spread_mae_pc_ma10,71511,0.9999720330569267,good,0.00143892178311944,0.1739356517791748,0.008272725157439709,0.25751971097507187,0.796832276705312,970.0,-0.015427580700763386,0.16510623975175043,-0.0934403249929252,-2.9086819025815105,0.003712449675983917,970.0,0.5010309278350515,0.49896907216494846,0.13469243049621582,0.1739356517791748,0.041878052055835724,0.4608247422680412,0.5381443298969072,0.1291663647644652,0.16510623975175043,-0.0019212710903957486,-0.006539788575862404,-2.6525552964598917,0.007993212102880785,none,0.0,0.003303422825410962,0.46794378801650005,14303.0,0.0012381102424114943,0.4635715284575584,14302.0,0.00269530201330781,0.47482869528737237,14302.0,0.002184254350140691,0.47671654314081946,14302.0,0.0013821517350152135,0.46140399944063765,14302.0,none,0.0,0.0013173084007576108,0.004955035634338856,0.45713886169766466,0.4758109619686801,0.0021606641821563244,0.058628328144550323,0.03685358539223671
spread_mae_pc_ma20,71511,0.9999720330569267,good,0.004026210866868496,0.1708129346370697,0.02357087843120098,0.7337323478022859,0.463289364065974,970.0,-0.011914281878489459,0.163898752877861,-0.07269293798329328,-2.2628413714688422,0.023866108254260273,970.0,0.49381443298969074,0.5061855670103093,0.13306286931037903,0.1708129346370697,0.04036781191825867,0.47010309278350515,0.5298969072164949,0.12802206863721277,0.163898752877861,-0.0017539364052936435,-0.004861535385841331,-2.4510583379069906,0.014249942558812312,none,0.0,0.003579023526981473,0.4703209116968468,14303.0,0.00119751354213804,0.4576283037337435,14302.0,0.0026018917560577393,0.47608726052300376,14302.0,0.001599706127308309,0.4749685358691092,14302.0,0.0018250871216878295,0.4654593763110055,14302.0,none,0.0,0.002059793099761009,0.005264654289931059,0.46664802125576843,0.48014541387024606,0.0021606641821563244,0.058628328144550323,0.03685358539223671
spread_mae_pc_ma60,71511,0.9999720330569267,good,0.003284897655248642,0.159351646900177,0.020614143460989,0.6416928324658077,0.5212244023778237,970.0,-0.003640940190890416,0.1582950620416348,-0.023000971375422785,-0.7159918288656756,0.4741688968985832,970.0,0.48350515463917526,0.5164948453608248,0.1237483099102974,0.159351646900177,0.03253260254859924,0.49690721649484537,0.5030927835051546,0.12325663813111423,0.1582950620416348,-0.001006370410323143,0.0032490912537571637,-1.43464689660295,0.151398816995186,none,0.0,0.003562699304893613,0.46850311123540517,14303.0,0.0015807505697011948,0.45860718780590126,14302.0,0.0015874995151534677,0.4742693329604251,14302.0,0.001515944255515933,0.4713326807439519,14302.0,0.00255632889457047,0.47175220248916233,14302.0,none,0.0,0.003167308634147048,0.005721127614378929,0.4722416445252412,0.4837807606263982,0.0021606641821563244,0.058628328144550323,0.03685358539223671
ret_std_up_ma1,69463,0.9713338833498805,good,-0.020447881892323494,0.18032126128673553,-0.11339695751667023,-3.5299071610652923,0.00043525308880362296,970.0,-0.07306068454823442,0.16790096673037022,-0.43514153593624944,-13.545418541032703,2.080400225672433e-38,970.0,0.4515463917525773,0.5484536082474227,0.1467137485742569,0.18032126128673553,0.03816378489136696,0.32577319587628867,0.6742268041237114,0.14424048044463494,0.16790096673037022,-0.00615862337872386,-0.08774202835960554,-8.83459564586165,1.0726754547602599e-18,strict_descending,1.0,0.004357095807790756,0.5095371769956093,13893.0,0.0034203720279037952,0.4896343219118917,13892.0,0.0019274188671261072,0.4626790470020874,13893.0,0.0014248555526137352,0.44997120644975525,13892.0,-0.0018015274545177817,0.42179514863600376,13893.0,descending,0.9089635733401847,-0.001974482322111726,0.005023437552154064,0.4207571613646178,0.5193608751979272,0.001865627127699554,0.058291591703891754,0.032005082815885544
ret_std_up_ma2,71157,0.9950218841329549,good,-0.01982034184038639,0.18380668759346008,-0.10783253610134125,-3.356693865953115,0.0008194664055619461,970.0,-0.07678944387894683,0.1664942123184269,-0.4612138933219127,-14.357018822721132,1.5954639065501924e-42,970.0,0.4515463917525773,0.5484536082474227,0.15101762115955353,0.18380668759346008,0.04291680455207825,0.3185567010309278,0.6814432989690722,0.14563919920468413,0.1664942123184269,-0.005888386629521847,-0.07743114109050031,-8.247461719937009,1.701432983988125e-16,strict_descending,1.0,0.004649806302040815,0.5070966835300731,14232.0,0.003145625814795494,0.4821867753495889,14231.0,0.0023842027876526117,0.4743869018340243,14231.0,0.0012409022310748696,0.44719274822570443,14231.0,-0.0012385804438963532,0.4296655424395728,14232.0,descending,0.9236320743394355,-0.00175671826582402,0.005576275754719973,0.4279089376053963,0.5120854412591344,0.0020363822113722563,0.05850347504019737,0.03480788320302963
ret_std_up_ma3,71241,0.996196495742033,good,-0.015759160742163658,0.18628112971782684,-0.08459880203008652,-2.6334563105600544,0.00858670868103223,970.0,-0.07566994889366077,0.16744804975598782,-0.4519010463479875,-14.06712139934832,4.90665222048623e-41,970.0,0.45463917525773195,0.545360824742268,0.15169212222099304,0.18628112971782684,0.0438518300652504,0.31958762886597936,0.6804123711340206,0.14558396043413646,0.16744804975598782,-0.0056681083515286446,-0.06818487296743425,-7.848730045914807,4.381580218416711e-15,strict_descending,1.0,0.004443320911377668,0.5019299599971928,14249.0,0.0033057346008718014,0.4825940482874789,14248.0,0.0023173647932708263,0.4726277372262774,14248.0,0.0014072686899453402,0.45002807411566537,14248.0,-0.0012247873237356544,0.43374508702975856,14248.0,descending,0.8835997053082625,-0.0019420892931520939,0.005117661785334349,0.4309376754632229,0.5048421052631579,0.002049814211204648,0.05851046368479729,0.035033293068408966
ret_std_up_ma5,71291,0.9968956693188651,good,-0.010991541668772697,0.18907779455184937,-0.05813237652182579,-1.809589027866261,0.07066928975323036,970.0,-0.07033343781416095,0.16681629694843772,-0.42162210228117425,-13.12457527011465,2.4481788141597018e-36,970.0,0.4865979381443299,0.51340206185567,0.15345832705497742,0.18907779455184937,0.041623689234256744,0.3319587628865979,0.668041237113402,0.1426551187933937,0.16681629694843772,-0.004107556771486998,-0.044782641702418635,-5.668237960588399,1.459705491432243e-08,strict_descending,1.0,0.0038779883179813623,0.4890946069149309,14259.0,0.003671849612146616,0.4912329920044887,14258.0,0.0018881133291870356,0.46605414504138026,14258.0,0.001119901891797781,0.4506943470332445,14258.0,-0.00022956823522690684,0.44431196521251226,14258.0,descending,0.8614677545134984,0.00025296167586930096,0.0046308874152600765,0.44564455042782997,0.49453015427769986,0.00206568231806159,0.058517780154943466,0.035300079733133316
ret_std_up_ma10,71353,0.997762644554137,good,0.0009360898402519524,0.19195391237735748,0.004876638296991587,0.1518037296923082,0.8793733392770682,970.0,-0.05385518530784092,0.1645208141060139,-0.3273457258310047,-10.189868118332672,3.109284558509149e-23,970.0,0.4896907216494845,0.5103092783505154,0.1542104184627533,0.19195391237735748,0.04198644310235977,0.3628865979381443,0.6371134020618556,0.13507213258727238,0.1645208141060139,-0.002960001118481159,-0.025436199285263805,-4.065456929689339,4.8091922380260405e-05,strict_descending,1.0,0.003572812071070075,0.48195641510756076,14271.0,0.003053767839446664,0.4771548703573931,14270.0,0.0016141603700816631,0.4664704645785159,14271.0,0.0015015072422102094,0.45970567624386827,14270.0,0.0006128110690042377,0.45652021582229696,14271.0,descending,0.8002218313316908,0.0011507029412314296,0.0044333976693451405,0.4576793721973094,0.4873878923766816,0.0020710062235593796,0.058532197028398514,0.03538234159350395
