factor,valid_count,valid_ratio,data_quality,ic_mean,ic_std,ic_ir,ic_t_stat,ic_p_value,ic_count,rankic_mean,rankic_std,rankic_ir,rankic_t_stat,rankic_p_value,rankic_count,ic_positive_ratio,ic_negative_ratio,ic_abs_mean,ic_volatility,monthly_ic_std,rankic_positive_ratio,rankic_negative_ratio,rankic_abs_mean,rankic_volatility,long_short_ret,long_short_win,ls_t_stat,ls_p_value,monotonicity,mono_strength,g0_ret,g0_win,g0_count,g1_ret,g1_win,g1_count,g2_ret,g2_win,g2_count,g3_ret,g3_win,g3_count,g4_ret,g4_win,g4_count,decile_mono,decile_mono_strength,top_decile_ret,bottom_decile_ret,top_decile_win,bottom_decile_win,overall_mean_ret,overall_std_ret,overall_sharpe,non_st_ratio,direction,ic_ir_norm,rankic_ir_norm,rankic_abs_mean_norm,long_short_ret_norm,long_short_win_norm,monotonicity_score_norm,stability_score_norm,comprehensive_score
cora_1_ma60,71477,0.9994965950246808,good,-0.0002088674518745,0.1494356244802475,-0.0013977085473015,-0.0435089420238609,0.9653048003067668,970.0,0.0018420391841839,0.14853145807178,0.0124016771133677,0.3860488903912012,0.6995452041194268,970.0,0.520618556701031,0.4793814432989691,0.1171449273824691,0.1494356244802475,0.033633504062891,0.5072164948453608,0.4927835051546392,0.1161715170533385,0.14853145807178,0.0008614481193944,0.0172775601566871,1.2393543777506395,0.2152244656105836,none,0.0,0.0012977343285456,0.4562115277000559,14296.0,0.0026912770699709,0.4733123469744666,14295.0,0.0017949996981769,0.4656173487233298,14295.0,0.0026314195711165,0.4746414830360266,14295.0,0.0021591824479401,0.4734890878567431,14296.0,none,0.0,0.0025183870457112,0.0015407513128593,0.478035814213766,0.4563514269725797,0.0021149115636944,0.058595273643732,0.0360935516655445,0.83358283084069,buy,0.4740029577269018,0.33098710958225824,0.29321707922278767,0.3662551794408293,0.4294067454802629,0.0,0.10931174060634496,0.3010183484268695
corr_mean_ma1,71464,0.9993148098947044,good,0.0037478746380656,0.1601645350456237,0.0234001539647579,0.7284178830835785,0.4665338111635533,970.0,0.0082922484681348,0.1620811792284732,0.0511610817962147,1.5925812838130582,0.111580286478742,970.0,0.5092783505154639,0.490721649484536,0.1267771273851394,0.1601645350456237,0.0337851606309413,0.5164948453608248,0.4835051546391752,0.1295300069800209,0.1620811792284732,0.001834646333009,0.0351920520534527,2.571427807072637,0.0101330633578848,none,0.0,0.0019529720302671,0.4649128944238438,14293.0,0.0013977516209706,0.45490799692157,14293.0,0.0019507774850353,0.4582983487265603,14292.0,0.0016647338634356,0.4659623591968096,14293.0,0.0037876183632761,0.5001049464772965,14293.0,none,0.0,0.0052206269465386,0.0030846220906823,0.5133622498950609,0.4772631873513362,0.0021507730707526,0.0586326420307159,0.0366821773350238,0.8336924885256912,buy,0.5230219794900536,0.38876303532539597,0.5061148707589991,0.4826317865340734,0.5620235316221602,0.0,0.10121457463550462,0.3658194768731872
corr_mean_ma2,71511,0.9999720330569268,good,-0.0001218672914546,0.167342871427536,-0.0007282490842044,-0.0226694949206404,0.9819185762759536,970.0,0.0025006611663664,0.1701791577249388,0.0146942857151066,0.4574149644078064,0.6474753460412649,970.0,0.477319587628866,0.522680412371134,0.1329923868179321,0.167342871427536,0.0416738949716091,0.4958762886597938,0.5041237113402062,0.1369256231418701,0.1701791577249388,0.0021521807648241,0.0290497176922426,3.1010412510462126,0.001930298664195,none,0.0,0.0023556724190711,0.4690624344543103,14303.0,0.0014544534496963,0.4574185428611383,14302.0,0.0015146301593631,0.4552510138442175,14302.0,0.000970697554294,0.4646203328205845,14302.0,0.0045078531838953,0.4981121521465529,14302.0,none,0.0,0.0064929509535431,0.0029458741191774,0.523702978604391,0.4749720357941834,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,buy,0.4753263075912357,0.3344045404075249,0.6239807640260413,0.5206030644227487,0.5165532694965737,0.0,0.0,0.33961122143450007
corr_mean_ma3,71511,0.9999720330569268,good,0.0034130131825804,0.167349562048912,0.0203945152461528,-0.6348560697978362,0.525672156704288,970.0,0.0002695742672714,0.172009124787776,0.0015672091094242,-0.0487852838106927,0.9611004632323082,970.0,0.5164948453608248,0.5164948453608248,0.1333578526973724,0.167349562048912,0.0441023595631122,0.5072164948453608,0.5072164948453608,0.1377806980119754,0.172009124787776,-0.0013903104700148,-0.021079332491813,-2.033647962011635,0.0419963512881374,none,0.0,0.004327701870352,0.4976926304013425,14303.0,0.0011437131324782,0.4522444413368759,14302.0,0.0010053509613499,0.4518249195916655,14302.0,0.0013891094131395,0.4660886589288211,14302.0,0.0029373914003372,0.4766132979095294,14302.0,none,0.0,-0.0035501511301845,-0.0064628585241734,-0.4828020134228188,-0.5189483988253392,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.5170806016923573,0.31483692812347885,0.6376083186705163,0.09698626693922005,0.14545965623280013,0.0,0.09311740866466431,0.25241141483349644
corr_mean_ma5,71511,0.9999720330569268,good,0.0085707437247037,0.1735311299562454,0.0493902377784252,-1.5374571485982194,0.1245078530483251,970.0,0.0053403178384766,0.1772623757426357,0.0301266290497548,-0.9378047508871908,0.3485784397558702,970.0,0.5288659793814433,0.5288659793814433,0.1374403834342956,0.1735311299562454,0.0447288714349269,0.5061855670103093,0.5061855670103093,0.1416862603120746,0.1772623757426357,-0.0002684043720364,-0.0146468808261511,-0.3956437125962523,0.6923708442236428,u_shape,0.0113351922482252,0.0037401020526885,0.4943364564396588,14303.0,0.0012644955422729,0.4537826877359809,14302.0,0.001204659231007,0.4566494196615858,14302.0,0.0011222744360566,0.4600055936232695,14302.0,0.0034716976806521,0.4796895756135076,14302.0,none,0.0,-0.0039487332105636,-0.0060383924283087,-0.4855984340044743,-0.5125157320654454,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.5743977173573288,0.35740845209917754,0.6998522993121745,0.2311456019373954,0.1930775887886875,0.0015782805630431703,0.13765182150428615,0.307205794866232
corr_mean_ma10,71511,0.9999720330569268,good,0.0127496561035513,0.17586649954319,0.0724962204694747,-2.256717806317696,0.0242478068104925,970.0,0.0092782806639597,0.1797871194292133,0.0516070377756556,-1.606463342622741,0.1084979373212565,970.0,0.5288659793814433,0.5288659793814433,0.1403092592954635,0.17586649954319,0.0468600206077098,0.5103092783505154,0.5103092783505154,0.14405271435925,0.1797871194292133,-0.0004186194855719,-0.0098225176343783,-0.6283650167661936,0.5297698737470997,u_shape,0.0123942904174327,0.0040280637331306,0.4914697245140539,14303.0,0.0018970561213791,0.4627324849671375,14302.0,0.001130586140789,0.4567193399524542,14302.0,0.0001380695903208,0.4518948398825339,14302.0,0.0036094442475587,0.4816472068796756,14302.0,none,0.0,-0.005250786896795,-0.0053154337219893,-0.4980425055928412,-0.505104181233394,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.6200723261201105,0.38942779062191596,0.7375671041427152,0.21318263714478752,0.2287912191478989,0.001725746439069801,0.15384615344596683,0.328749762883602
corr_mean_ma20,71511,0.9999720330569268,good,0.0142994988709688,0.1713483184576034,0.0834528133273124,-2.5977828666679423,0.0095251191399158,970.0,0.0104550099270288,0.1777795393207671,0.0588088481215203,-1.8306468032477652,0.0674602650117815,970.0,0.5350515463917527,0.5350515463917526,0.1366271078586578,0.1713483184576034,0.0456364005804061,0.5061855670103093,0.5061855670103093,0.1436191173662893,0.1777795393207671,0.0011590356007218,0.0085664162054027,1.756272819606937,0.0790525414904979,none,0.0,0.0024600252509117,0.4745490141238987,14303.0,0.0018827526364475,0.4600055936232695,14302.0,0.0016736584948375,0.4664382603831632,14302.0,0.0011677220463752,0.4603551950776115,14302.0,0.0036190608516335,0.4831154303293015,14302.0,none,0.0,-0.0055235428735613,-0.0024645931553095,-0.4976230425055928,-0.4765767025590826,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.6417307034696564,0.4001630241262371,0.7306567540414144,0.4018411689194555,0.36492018783207525,0.0,0.16194331941680762,0.3778822604903679
corr_mean_ma60,71511,0.9999720330569268,good,0.0151884332299232,0.174313023686409,0.0871330946683883,-2.712345610104694,0.006799236462881,970.0,0.0136430152788916,0.181357121324195,0.0752273480041804,-2.34173442499829,0.0193961447389759,970.0,0.5360824742268041,0.5360824742268041,0.138255700469017,0.174313023686409,0.0473525151610374,0.5237113402061856,0.5237113402061856,0.1462467743942889,0.181357121324195,0.0017431818414479,0.017795860380496,2.679520022446896,0.0073770130373745,none,0.0,0.0016871860716491,0.4658089777653475,14303.0,0.0021585752256214,0.4620332820584533,14302.0,0.0031527569517493,0.4760872605230037,14302.0,0.0003743453999049,0.4569291008250594,14302.0,0.0034303679130971,0.4836048381458435,14302.0,none,0.0,-0.0051273903809487,-0.0023632165975868,-0.4994407158836689,-0.470843238707873,0.0021606641821563,0.0586283281445503,0.0368535853922367,0.8336619541049629,sell,0.6490056769100079,0.42463693020906423,0.7725344199487206,0.471694315576482,0.43324360059925027,0.0,0.23481781315437064,0.41214737764353804
corr_mean2_ma1,71351,0.9977346776110636,good,0.0061544212512671,0.1509834975004196,0.0407622121274471,1.2688773554759347,0.2047895204503498,970.0,0.0132893901740715,0.1576627236645886,0.0842899949029384,2.623843429070135,0.0088310679522267,970.0,0.5010309278350515,0.4989690721649484,0.1187112256884574,0.1509834975004196,0.0330242961645126,0.534020618556701,0.465979381443299,0.124043611751285,0.1576627236645886,0.0033670340199023,0.0383640980623496,4.870554792541229,1.1188645172383791e-06,strict_ascending,1.0,0.0006795365479774,0.4556793497302221,14271.0,0.001649476122111,0.4569726699369306,14270.0,0.0017886511050164,0.462999299229152,14270.0,0.0024955756962299,0.4737210932025227,14270.0,0.0040465705096721,0.4940434477925718,14270.0,ascending,0.7864873005917175,0.0045158918946981,0.0004206456942483,0.5080588647512263,0.4562780269058296,0.0021319417282938,0.058615293353796,0.0363717675209045,0.8338215301817774,buy,0.557342320870932,0.4381459822325242,0.4186767370999228,0.6658771699074646,0.5855054450148637,0.9021572342685097,0.13765182150428615,0.5494596838656248
corr_mean2_ma2,71493,0.9997203305692672,good,0.0042078546248376,0.1522464156150818,0.0276384484022855,0.8603507218475,0.3898085542232912,970.0,0.0073222653321812,0.1563152468717736,0.0468429374531053,1.4581627840434144,0.1451197047397773,970.0,0.488659793814433,0.511340206185567,0.1186841949820518,0.1522464156150818,0.0322554260492324,0.5051546391752577,0.4948453608247423,0.1225385929738798,0.1563152468717736,0.0036628362722694,0.0428001958178893,5.310880893188247,1.0992874298665994e-07,strict_ascending,1.0,2.0587467588484287e-05,0.4480033568781034,14299.0,0.0021197882015258,0.4668485102811582,14298.0,0.0024101133458316,0.4708720889572697,14299.0,0.0025049424730241,0.4675479087984333,14298.0,0.0036834236234426,0.4908035526959927,14299.0,none,0.0,0.0063628167845308,-0.000878975901287,0.5160839160839161,0.4443356643356643,0.0021477662958204,0.0586226545274257,0.0366371385753154,0.8336620368427679,buy,0.5314000018768934,0.3823262804537183,0.3946908542876675,0.701249678836725,0.6183448373203286,0.46412403909317274,0.020242914927100834,0.46026094611741925
corr_mean2_ma3,71498,0.9997902479269504,good,-0.004204714205116,0.1569226533174514,-0.0267948191612958,-0.8340896232058644,0.4044360481409756,970.0,0.0004215247027515,0.1563368853309364,0.0026962587994459,0.0839312060956369,0.9331284639511978,970.0,0.4855670103092783,0.5144329896907216,0.1237863898277282,0.1569226533174514,0.0351267009973526,0.4938144329896907,0.5051546391752577,0.1233328207470206,0.1563368853309364,0.0031085591763257,0.0356643356643356,4.455553995545483,8.400205674194585e-06,none,0.0,0.0018671280704438,0.4625874125874126,14300.0,0.0006734677590429,0.4551367228477516,14299.0,0.0016834212001413,0.4646153846153846,14300.0,0.0015534731792286,0.463598853066648,14299.0,0.0049756872467696,0.4982517482517482,14300.0,none,0.0,0.0072859558276832,0.0006836532265879,0.5218181818181818,0.4551048951048951,0.002150664338842,0.0586229227483272,0.0366864055395126,0.8336456963831156,buy,0.4237993759745175,0.3165199232980635,0.4073486726343848,0.6349683325364232,0.5655197365373601,0.0,0.0,0.3360545131853381
corr_mean2_ma5,71500,0.9998182148700236,good,0.0100379977375268,0.1600439697504043,0.0627202466130256,-1.952403854046292,0.0511779263960915,970.0,0.0036997660913703,0.160453024001271,0.0230582509391724,-0.7177748709353481,0.4730691130535233,970.0,0.5144329896907217,0.5144329896907216,0.1260323375463485,0.1600439697504043,0.0397768802940845,0.5185567010309278,0.5185567010309279,0.1272931453884563,0.160453024001271,-0.001899184891954,-0.0218181818181818,-2.7123526063821264,0.0066848536200357,none,0.0,0.0039044457953423,0.4873426573426573,14300.0,0.001167683629319,0.4604895104895105,14300.0,0.0015848170733079,0.460979020979021,14300.0,0.0020924680866301,0.4698601398601398,14300.0,0.0020052609033882,0.4655244755244755,14300.0,none,0.0,-0.001281410921365,-0.0055308979935944,-0.466013986013986,-0.4998601398601399,0.0021509353537112,0.0586224719882011,0.0366913117468357,0.8336363636363636,sell,0.6007477300992946,0.34687211666825285,0.47046541521200147,0.03613424539484803,0.13999012778227082,0.0,0.1295546555334458,0.26276546108832105
corr_mean2_ma10,71503,0.9998601652846336,good,0.0209660716354846,0.1662325859069824,0.1261249184608459,-3.926112884670356,9.243956362937629e-05,970.0,0.0166738853857694,0.1634227655301787,0.1020291471122507,-3.176041326522572,0.0015401739267355,970.0,0.5618556701030928,0.5618556701030928,0.1314024478197097,0.1662325859069824,0.0450870767235755,0.5453608247422681,0.545360824742268,0.1288756343888368,0.1634227655301787,0.0009090311359614,0.0111880288091741,1.303926749164774,0.1922692284660581,none,0.0,0.0020518894307315,0.4671701279630795,14301.0,0.0020321526098996,0.4678321678321678,14300.0,0.0021604290232062,0.4624152157191805,14301.0,0.0015584274660795,0.4684615384615385,14300.0,0.0029609205666929,0.4783581567722537,14301.0,none,0.0,-0.00346544617787,-0.0035606115125119,-0.4841280939728709,-0.4858061809537127,0.0021527740173041,0.0586239844560623,0.0367217287421226,0.8336433436359314,sell,0.7260825240833462,0.4645884921002006,0.49568596148335925,0.3719452330659401,0.38432737169331693,0.0,0.4210526304836992,0.42247771109348004
corr_mean2_ma20,71510,0.99995804958539,good,0.0269490424543619,0.1661161929368972,0.1622300744056701,-5.0500219349368844,5.276696193561469e-07,970.0,0.0258193182159914,0.1652671712037561,0.1562277494552083,-4.863176873109214,1.347313460912794e-06,970.0,0.5525773195876289,0.5525773195876289,0.1326958090066909,0.1661161929368972,0.0490807220339775,0.5577319587628866,0.5577319587628866,0.1317282784043221,0.1652671712037561,0.0024586038198322,0.0278282757656271,3.551068550541552,0.0003842900919257,strict_ascending,1.0,0.0013117336202412,0.4586071878059012,14302.0,0.0022914565633982,0.4732904488882674,14302.0,0.0019031995907425,0.4635016081666899,14302.0,0.0015197480097413,0.4625926443854006,14302.0,0.0037703374400734,0.4864354635715284,14302.0,none,0.0,-0.0053893295116722,-0.001681184163317,-0.5018878478534471,-0.4595161515871906,0.0021592949051409,0.0586275868117809,0.0368306972086429,0.8336596280240526,sell,0.7974531683943484,0.5453785467971543,0.5411493045909315,0.5572456260079586,0.507511221097983,0.46412403909317274,0.4331983794399597,0.5701691454266687
corr_mean2_ma60,71510,0.99995804958539,good,0.0287720821797847,0.171520784497261,0.1677469164133072,-5.221754070919503,2.1690305655875617e-07,970.0,0.0346168060680144,0.1674390027444126,0.2067427869291318,-6.4356475951422665,1.9302614648039477e-10,970.0,0.5639175257731959,0.5639175257731959,0.1358106732368469,0.171520784497261,0.0478844605386257,0.5824742268041236,0.5824742268041238,0.1349860526088422,0.1674390027444126,0.0040420922450721,0.0498531673891763,5.8736966418075305,4.308949127425815e-09,ascending,0.9048901379835028,0.0002186275960411,0.445602013704377,14302.0,0.0029391369316726,0.4793735141938191,14302.0,0.0015224298695102,0.4604950356593483,14302.0,0.0018555605784058,0.4635016081666899,14302.0,0.0042607197538018,0.4954551810935533,14302.0,ascending,0.7295126945182119,-0.0054118428379297,0.0006762472330592,-0.4986715144735002,-0.4379807019997203,0.0021592949051409,0.0586275868117809,0.0368306972086429,0.8336596280240526,sell,0.8083585518040967,0.6206777697312162,0.5930693148071022,0.7466017178326623,0.6705563333495922,0.7422862666406289,0.5748987839296656,0.694373327932898
ret_auto_corr_ma1,69485,0.9716415197236866,good,0.0038220679853111,0.1446263194084167,0.0264271944761276,0.8226459324198764,0.4109117590163913,970.0,-0.0072816265087254,0.1412348523297626,-0.0515568670806826,-1.6049015908574404,0.1088413007549984,970.0,0.5164948453608248,0.4835051546391752,0.1130164191126823,0.1446263194084167,0.0398651920258998,0.4896907216494845,0.5103092783505154,0.1124824788849223,0.1412348523297626,0.000524835428223,-0.015542922933007,0.734697082720952,0.4625302420587039,none,0.0,0.0015502914320677,0.4711808303950492,13897.0,0.0017535580554977,0.472188242066633,13897.0,0.0013120134826749,0.4650644023890048,13897.0,0.0026365499943494,0.4694538389580485,13897.0,0.0020751268602907,0.4556379074620422,13897.0,none,0.0,0.0030666543170809,0.0018416992388665,0.4663980428838681,0.4807886026766441,0.00186550791841,0.0582890063524246,0.0320044569671154,0.8366553932503418,buy,0.5290056631495873,0.2356485941888578,0.23442390100734756,0.32600249262428016,0.18644439901451937,0.0,0.06477732776672314,0.2504570227992655
ret_auto_corr_ma2,71171,0.9952176527344678,good,0.0119209047406911,0.1514670848846435,0.0787029415369033,2.449925339891536,0.0144646025636319,970.0,-0.0080950688152602,0.1436590406607713,-0.0563491777337945,-1.754080302182671,0.0797328443552055,970.0,0.5474226804123712,0.4525773195876288,0.1190256848931312,0.1514670848846435,0.0438327863812446,0.4938144329896907,0.5061855670103093,0.1130285501244969,0.1436590406607713,0.0007931336294859,-0.0013016074988084,1.1271621479294869,0.2596836342347111,none,0.0,0.0023697216529399,0.4729188619599578,14235.0,0.0010551571613177,0.4643108051145145,14234.0,0.0018419922562316,0.4660671631305325,14234.0,0.001769179245457,0.4657861458479696,14234.0,0.0031628552824258,0.4716172544611494,14234.0,none,0.0,0.0039781429804861,0.0031697207596153,0.4760432766615147,0.4817364428210171,0.0020397857297211,0.0585001781582832,0.034868024289608,0.8339773222239395,buy,0.6323414237060067,0.22850503285973414,0.24312678296219042,0.3580860229014552,0.29186952043018194,0.0,0.18623481732932862,0.29727421931541376
ret_auto_corr_ma3,71252,0.996350313928936,good,0.0178398787975311,0.1571624428033828,0.1135123521089553,3.533499294019524,0.0004294557674236,970.0,-0.0075782376797545,0.1464645912817574,-0.0517410905491561,-1.610636239884191,0.1075847031824328,970.0,0.5536082474226804,0.4463917525773196,0.1250957548618316,0.1571624428033828,0.0439449027180671,0.4793814432989691,0.520618556701031,0.1163642165760624,0.1464645912817574,0.0009201623033732,0.0057539821766893,1.3022417383156797,0.1928445823111876,none,0.0,0.0024916895199567,0.4704231282015297,14251.0,0.001759392209351,0.4618947368421052,14250.0,0.0008872362668626,0.4617543859649123,14250.0,0.0017088933382183,0.4708070175438597,14250.0,0.0034118518233299,0.4761771103782191,14251.0,none,0.0,0.0044761397875845,0.0033910507336258,0.487229862475442,0.4790906539433062,0.0020518379751592,0.058507964015007,0.0350693799555301,0.8336187054398473,buy,0.7011507113437659,0.23537398518694558,0.2962881825468284,0.37327631596174693,0.3441003976714947,0.0,0.2105263152418496,0.3253421663784275
ret_auto_corr_ma5,71293,0.9969236362619384,good,0.0197202935814857,0.1637337207794189,0.1204412505030632,3.749187142349783,0.0001879137656635,970.0,-0.0077543714300105,0.1523572776008318,-0.0508959699997175,-1.5843286810455626,0.1134452256215496,970.0,0.5701030927835051,0.4298969072164949,0.128723919391632,0.1637337207794189,0.0493763759732246,0.4938144329896907,0.5051546391752577,0.1198278942118409,0.1523572776008318,0.0008571564685553,0.0161301634055683,1.2228682890333018,0.2213899160460934,none,0.0,0.0026357013266533,0.4655305421137527,14259.0,0.0011751594720408,0.4592509468368635,14258.0,0.0013746545882895,0.4650396240970615,14259.0,0.001655876985751,0.4699817646233693,14258.0,0.0034928577952086,0.4816607055193211,14259.0,none,0.0,0.0045861490070819,0.003225686494261,0.4893408134642356,0.4674614305750351,0.002066868590191,0.0585173964500427,0.035320583730936,0.8335741236867574,buy,0.7148473685056592,0.23663374710815935,0.3514897302739933,0.3657419769333686,0.4209128361670715,0.0,0.2753036430085723,0.344185341449441
ret_auto_corr_ma10,71353,0.997762644554137,good,0.0257748607546091,0.168627381324768,0.1528509855270385,4.758062320725756,2.2518494717175404e-06,970.0,5.859234799351366e-06,0.1603199103107233,3.654714369534835e-05,0.0011376674413937,0.9990925070706622,970.0,0.5731958762886598,0.4268041237113402,0.1354831159114837,0.168627381324768,0.050367709249258,0.520618556701031,0.4793814432989691,0.1271725301971209,0.1603199103107233,0.0026101132389158,0.0373484689229906,3.786847852768576,0.0001528963167122,none,0.0,0.0014971082564443,0.4514049470955084,14271.0,0.0015960197197273,0.4625788367203924,14270.0,0.0013637313386425,0.4649989489173849,14271.0,0.0017908958252519,0.4740714786264891,14270.0,0.0041072214953601,0.488753416018499,14271.0,none,0.0,0.0051901042461395,0.002937605138868,0.4943946188340807,0.4566984304932735,0.0020710062235593,0.0585321970283985,0.0353823415935039,0.8336019508640141,buy,0.7789131123053771,0.31255527770099617,0.46854313896656075,0.5753633659389943,0.5779869804583462,0.0,0.3684210516732366,0.4382939069386599
ret_auto_corr_ma20,71472,0.9994266776669976,good,0.0307412128895521,0.1701118499040603,0.1807117611169815,5.625334029418861,2.4222933215161205e-08,970.0,0.0066384075631543,0.1668251757145976,0.0397926004556487,1.2386945016593816,0.2157586315687329,970.0,0.5793814432989691,0.4206185567010309,0.1378340125083923,0.1701118499040603,0.0492652989923954,0.5144329896907216,0.4855670103092783,0.1317881104845826,0.1668251757145976,0.0032346937805414,0.0474291710388247,4.69678511439578,2.6555427866848696e-06,none,0.0,0.0017101722769439,0.4508569429870584,14295.0,0.0010600660461932,0.4538967398908633,14294.0,0.0016495188465341,0.4692878130684203,14294.0,0.0012063774047419,0.470826920386176,14294.0,0.0049448660574853,0.4982861140258832,14295.0,none,0.0,0.0069436468183994,0.0024505378678441,0.507694459988808,0.4504756575265808,0.0021142337936908,0.0585937611758708,0.0360829159617424,0.8336411461831207,buy,0.8339867286026508,0.3718168376446182,0.5421028642986823,0.6500517113078987,0.6526120563108805,0.0,0.3684210516732366,0.4864677658412154
ret_auto_corr_ma60,71477,0.9994965950246808,good,0.0325727313756942,0.1727494150400161,0.1885547935962677,5.869477883554833,5.998723165833377e-09,970.0,0.0124554494808834,0.1714701826167133,0.0726391567957042,2.261167229527968,0.0239699401259449,970.0,0.5793814432989691,0.4206185567010309,0.1407976895570755,0.1727494150400161,0.0475883111357688,0.5515463917525774,0.4484536082474227,0.1364746134228097,0.1714701826167133,0.0031153401359915,0.0493144935646334,4.528564459239503,5.962884427303822e-06,none,0.0,0.0013300894061103,0.4471180749860101,14296.0,0.001003069570288,0.4501573976915005,14295.0,0.001187736983411,0.467855893669115,14295.0,0.0026081255637109,0.4817068905211612,14295.0,0.0044454294256865,0.4964325685506435,14296.0,none,0.0,0.0058201565407216,0.0018732947064563,0.5029378847229995,0.4447397873531057,0.0021149115636944,0.058595273643732,0.0360935516655445,0.83358283084069,buy,0.8494903946788809,0.4207788951258747,0.6167929026976785,0.6357792105956943,0.6665686572379107,0.0,0.5141700391483636,0.5193731990801104
price_auto_corr_ma1,71304,0.9970774544488414,good,0.0044988985173404,0.1534954160451889,0.0293096601963043,0.9123735667951344,0.3617990293214105,970.0,0.0123181992953053,0.1484542657833042,0.0829763916200699,2.5829525813944603,0.0099414744582537,970.0,0.5391752577319587,0.4608247422680412,0.1218939051032066,0.1534954160451889,0.0319294556975364,0.5268041237113402,0.4731958762886598,0.1211828699326231,0.1484542657833042,0.0025494848378002,0.0201248159315615,3.61682188456589,0.000298756990808,none,0.0,0.0009784655412659,0.4588037304536849,14261.0,0.0025906171649694,0.4727578711170325,14261.0,0.0021195178851485,0.4683730715287517,14260.0,0.0013752724044024,0.4642731926232382,14261.0,0.0035279504954814,0.4789285463852464,14261.0,none,0.0,0.0056282649748027,0.0008172811940312,0.4957229000140233,0.4558967886691908,0.0021183646749705,0.0585947297513484,0.036152821034193,0.8337961404689779,buy,0.5347035594823929,0.43618788596278085,0.3730843371586772,0.5681133242551776,0.4504843128689296,0.0,0.2591093110668916,0.3908182612769664
price_auto_corr_ma2,71487,0.9996364297400472,good,-0.0012345167342573,0.154672086238861,-0.0079815099015831,-0.2484545407999514,0.8038353832931084,970.0,0.0101587429659934,0.1529736337034891,0.0664084569350313,2.067213238822899,0.0389791399632992,970.0,0.534020618556701,0.465979381443299,0.1237781941890716,0.154672086238861,0.0402652658522129,0.5257731958762887,0.4742268041237113,0.1210695766254487,0.1529736337034891,0.0021114549599587,0.0291649181703734,3.08486842284222,0.0020383725744203,none,0.0,0.0016443153144791,0.4595048258497692,14298.0,0.0012755822390317,0.4540812757921242,14297.0,0.0019471917767077,0.4726535179745419,14298.0,0.0020667051430791,0.4689423614997202,14296.0,0.0037557701580226,0.4886697440201427,14298.0,none,0.0,0.0050782798789441,0.0024819346144795,0.4989509022240873,0.4692964050916212,0.0021379268728196,0.0586126595735549,0.0364755131304264,0.8336620644312952,buy,0.4609884690098661,0.4114912279023033,0.37127875172008024,0.5157330071979481,0.5174060716446756,0.0,0.23481781315437064,0.3662167779231499
price_auto_corr_ma3,71493,0.9997203305692672,good,-0.0078854877501726,0.1555067002773285,-0.0507083460688591,-1.5784882527349355,0.1147798536138769,970.0,0.005156250121935,0.1559043709186672,0.033073159473027,1.029526603505174,0.3034891893608201,970.0,0.4917525773195876,0.5082474226804123,0.1251885741949081,0.1555067002773285,0.0414867103099823,0.5103092783505154,0.4896907216494845,0.123006756155152,0.1559043709186672,0.001634107902646,0.0308413175746555,2.398138791818897,0.0164850364863263,none,0.0,0.0020467841532081,0.4628995034617805,14299.0,0.0012124212225899,0.4481745698699119,14298.0,0.0010844361968338,0.4610811944891251,14299.0,0.0026829321868717,0.478108826409288,14298.0,0.0036808920558542,0.4937408210364361,14299.0,none,0.0,0.0051888204179704,0.0028242215048521,0.5047552447552448,0.4737062937062937,0.0021414984948933,0.058612797409296,0.0365363657474517,0.8336340620760074,buy,0.37652845916281646,0.36180063831379733,0.40215209488585324,0.45865107860534626,0.5298160636537832,0.0,0.040485829854201696,0.3116913072969057
price_auto_corr_ma5,71496,0.9997622809838772,good,-0.0107679665088653,0.1590934693813324,-0.0676832720637321,-2.1068967067325404,0.0353830650972189,970.0,0.0024871656270643,0.168337825553596,0.0147748470605762,0.4599227395855234,0.6456748526450358,970.0,0.4824742268041237,0.5175257731958763,0.1280212998390197,0.1590934693813324,0.0411890000104904,0.5154639175257731,0.4845360824742268,0.1308812141979385,0.168337825553596,0.0026163205038756,0.0391957626260724,3.887880897339636,0.0001013539025994,none,0.0,0.0018884863238781,0.4602097902097902,14300.0,0.0010357685387134,0.4487726414434576,14299.0,0.00157377414871,0.4625498286593468,14299.0,0.0017034872435033,0.4730400727323589,14299.0,0.0045048068277537,0.4994055528358626,14299.0,none,0.0,0.0044648204930126,0.0029447500128299,0.5051748251748251,0.4692307692307692,0.0021412607748061,0.0586122870445251,0.0365326255559921,0.8336270560590803,buy,0.3429733789067695,0.33452462755415946,0.5276494180155606,0.5761056406629349,0.5916620629208916,0.0,0.060728744781302524,0.33026323044033146
